{'cool_user', 'review_count'},{'funny_user'},0.2980174279197614,0.3858003392011229,0.277606877595181,0.931512225754543,2.414493019066355,1.0,0.16263165281589087,8.968019001429564,0.8345426262218394,0.6834057991879985,0.8884926537465416,0.8255366125134587
{'cool_user', 'funny_user'},{'review_count'},0.3544183870401778,0.33200771974969295,0.277606877595181,0.7832744793901191,2.359205623232631,1.0,0.15993723707660742,3.082204063326412,0.8924177820342681,0.6790455481803617,0.6755568484583826,0.8097101655361728
{'review_count', 'funny_user'},{'cool_user'},0.28895257032575006,0.4014737703959296,0.277606877595181,0.9607351036269429,2.3930208508502937,1.0,0.1615999997209071,15.243290697050437,0.8186769510018908,0.6724655748852496,0.93439736734841,0.8261023146616244
{'cool_user', 'review_count', 'funny_user'},{'useful_user'},0.277606877595181,0.3968653137610387,0.2768816889876601,0.9973877138282632,2.513164237953061,1.0,0.16670914840862633,230.88384908379305,0.833473113843951,0.6963991527418214,0.9956688178754458,0.8475296954051424
{'cool_user', 'useful_user', 'funny_user'},{'review_count'},0.34727177027896367,0.33200771974969295,0.2768816889876601,0.7973054900639946,2.4014667209096787,1.0,0.16158478040390217,3.295561781427654,0.8940747316936276,0.688079527948144,0.6965615981968345,0.8156335447501584
{'cool_user', 'review_count', 'useful_user'},{'funny_user'},0.2958301655067548,0.3858003392011229,0.2768816889876601,0.9359481258896093,2.425990935694038,1.0,0.16275031078922975,9.589097420324187,0.8347379807027453,0.684082764998266,0.895714898267642,0.8268147129569317
{'review_count', 'useful_user', 'funny_user'},{'cool_user'},0.2817357740218726,0.4014737703959296,0.2768816889876601,0.9827707892224021,2.4479078377977297,1.0,0.1637721655356833,34.73903925897168,0.8234962384787687,0.6814243357609604,0.9712139419704378,0.836216999319277
{'cool_user', 'funny_user'},{'review_count', 'useful_user'},0.3544183870401778,0.3031756243055149,0.2768816889876601,0.7812283422989339,2.576817790310469,1.0,0.16943067323140054,3.1851675076057595,0.9478653518463485,0.7272727272727272,0.686044769195927,0.8472499736186028
{'cool_user', 'review_count'},{'useful_user', 'funny_user'},0.2980174279197614,0.35535411427568864,0.2768816889876601,0.9290788492484006,2.6145155266940523,1.0,0.1709799698505144,9.089614013486282,0.8796799034564083,0.7354293525537466,0.8899843273304787,0.8541250208850212
{'cool_user', 'useful_user'},{'review_count', 'funny_user'},0.3834025381601263,0.28895257032575006,0.2768816889876601,0.7221696818084749,2.4992672015145545,1.0,0.1660965401168751,2.5592866692974887,0.9728919675969179,0.7001271775457691,0.6092661240350636,0.8401975352047555
{'review_count', 'funny_user'},{'cool_user', 'useful_user'},0.28895257032575006,0.3834025381601263,0.2768816889876601,0.9582253886010361,2.4992672015145545,1.0,0.1660965401168751,14.760100481872273,0.8436606235107028,0.7001271775457691,0.9322497837173834,0.8401975352047555
{'useful_user', 'funny_user'},{'cool_user', 'review_count'},0.35535411427568864,0.2980174279197614,0.2768816889876601,0.7791711925216418,2.6145155266940527,1.0,0.1709799698505144,3.178854154474546,0.9579212012526728,0.7354293525537466,0.6854212394134525,0.8541250208850212
{'review_count', 'useful_user'},{'cool_user', 'funny_user'},0.3031756243055149,0.3544183870401778,0.2768816889876601,0.9132716049382716,2.576817790310469,1.0,0.16943067323140054,7.443716818469127,0.8781616488427589,0.7272727272727272,0.8656585111460944,0.8472499736186028
{'review_count', 'useful_user'},{'fans'},0.3031756243055149,0.3886660038598748,0.278729750277794,0.9193672839506173,2.365443014877307,1.0,0.16089569191124678,7.581711569355045,0.828395546929934,0.6747076644299103,0.8681036609145147,0.818255973372582
{'review_count', 'fans'},{'useful_user'},0.2849991227557167,0.3968653137610387,0.278729750277794,0.9780021341213165,2.464317490618979,1.0,0.16562348400372573,27.417872695706148,0.8310593036236934,0.6914060233273369,0.9635274402540862,0.8401652285696473
{'fans', 'useful_user'},{'review_count'},0.3493537633779753,0.33200771974969295,0.278729750277794,0.7978438462568636,2.4030882380035425,1.0,0.16274160391269865,3.3043380964750204,0.8973675153794185,0.6922697033959854,0.6973675299550087,0.8186858829663743
{'cool_user', 'review_count'},{'fans'},0.2980174279197614,0.3886660038598748,0.27424995613778586,0.9202480474115939,2.367709133993025,1.0,0.15842071334761393,7.665442365971587,0.8228848517238213,0.6649556166869914,0.8695443847521185,0.8129333167931605
{'cool_user', 'fans'},{'review_count'},0.34598514533013625,0.33200771974969295,0.27424995613778586,0.7926639621365789,2.3874865401749803,1.0,0.1593802169694612,3.2217856921252395,0.8885875710463703,0.6792687872993801,0.6896131227957767,0.8093494198563818
{'review_count', 'fans'},{'cool_user'},0.2849991227557167,0.4014737703959296,0.27424995613778586,0.96228350980875,2.3968776561909766,1.0,0.1598302837655159,15.869086083278365,0.8150906833259101,0.6652952359333769,0.9369843988020379,0.8226957695879784
{'review_count', 'fans'},{'funny_user'},0.2849991227557167,0.3858003392011229,0.2647640212877946,0.9289994254288763,2.407979804664133,1.0,0.15481126305661663,8.650629442211232,0.8177809897534151,0.6520712104626374,0.884401475444036,0.8076357786858182
{'cool_user', 'review_count', 'useful_user'},{'fans'},0.2958301655067548,0.3886660038598748,0.27358325048248433,0.9247983552111338,2.3794166354321797,1.0,0.15860412223376857,8.129263633215576,0.8232799691810841,0.6657937434174944,0.8769876282626543,0.8143507861402806
{'cool_user', 'review_count', 'fans'},{'useful_user'},0.27424995613778586,0.3968653137610387,0.27358325048248433,0.9975689853712627,2.5136209962957885,1.0,0.16474295559091084,248.0999822498965,0.8297175519660018,0.6882043134139523,0.9959693669022809,0.8434647166762002
{'cool_user', 'fans', 'useful_user'},{'review_count'},0.3409673080297093,0.33200771974969295,0.27358325048248433,0.8023738465232754,2.4167324998593425,1.0,0.16037947203434938,3.380080361322115,0.8895130327493537,0.6849997071399286,0.7041490458502438,0.8132003106141126
{'review_count', 'fans', 'useful_user'},{'cool_user'},0.278729750277794,0.4014737703959296,0.27358325048248433,0.9815358791439361,2.4448318956826367,1.0,0.16168056671694248,32.41563648060214,0.8193515854934365,0.6728224600161086,0.9691506905749511,0.8314916314493717
{'cool_user', 'review_count'},{'fans', 'useful_user'},0.2980174279197614,0.3493537633779753,0.27358325048248433,0.9180109109462694,2.627740151042966,1.0,0.16946974048649122,7.935766138292271,0.8824220039826348,0.7319210188691053,0.8739882221106892,0.8505616360007897
{'cool_user', 'useful_user'},{'review_count', 'fans'},0.3834025381601263,0.2849991227557167,0.27358325048248433,0.7135666127703713,2.50375020761729,1.0,0.16431386344453314,2.496220444689569,0.9740538546415243,0.6929343800918383,0.5993943555236122,0.8367553986448917
{'cool_user', 'fans'},{'review_count', 'useful_user'},0.34598514533013625,0.3031756243055149,0.27358325048248433,0.790736984448952,2.6081812687292887,1.0,0.16868898804658597,3.3298974205238885,0.9427783812057918,0.728433509810028,0.6996904487698389,0.846564479878797
{'review_count', 'useful_user'},{'cool_user', 'fans'},0.3031756243055149,0.34598514533013625,0.27358325048248433,0.9023919753086419,2.6081812687292882,1.0,0.16868898804658597,6.700420961677018,0.8848586350838749,0.728433509810028,0.8507556456945782,0.846564479878797
{'review_count', 'fans'},{'cool_user', 'useful_user'},0.2849991227557167,0.3834025381601263,0.27358325048248433,0.9599441845194122,2.50375020761729,1.0,0.16431386344453314,15.393456716383538,0.8399977588588493,0.6929343800918383,0.935037333171848,0.8367553986448917
{'fans', 'useful_user'},{'cool_user', 'review_count'},0.3493537633779753,0.2980174279197614,0.27358325048248433,0.78311236105531,2.627740151042966,1.0,0.16946974048649122,3.236618626565694,0.9520455712337859,0.7319210188691053,0.6910355789859992,0.8505616360007897
{'review_count', 'useful_user', 'funny_user'},{'fans'},0.2817357740218726,0.3886660038598748,0.262576758874788,0.9319965126416739,2.3979367976255657,1.0,0.153075641441338,8.989744789393892,0.8116439733432257,0.6438466171451515,0.8887621369207499,0.8037905461881216
{'review_count', 'fans', 'funny_user'},{'useful_user'},0.2647640212877946,0.3968653137610387,0.262576758874788,0.9917388231136244,2.4989304651370268,1.0,0.15750110249377308,73.00832490751462,0.8158316765609127,0.6580004103526101,0.98630293187432,0.8266828509909412
{'review_count', 'fans', 'useful_user'},{'funny_user'},0.278729750277794,0.3858003392011229,0.262576758874788,0.9420478388585816,2.441801478996314,1.0,0.15504272667217078,10.598390960780035,0.8186477924428013,0.6532518550851156,0.9056460547926041,0.8113252776635862
{'review_count', 'funny_user'},{'fans', 'useful_user'},0.28895257032575006,0.3493537633779753,0.262576758874788,0.9087192357512952,2.6011433996436653,1.0,0.16163009099374814,7.12796657627959,0.8656998918834857,0.6988450642841577,0.8597075351997588,0.8301631534320959
{'review_count', 'useful_user'},{'fans', 'funny_user'},0.3031756243055149,0.336300368442599,0.262576758874788,0.866087962962963,2.575340511738958,1.0,0.16061868471802837,4.956235796591137,0.8778421857483201,0.6966762871241038,0.7982339741204821,0.823434215204353
{'review_count', 'fans'},{'useful_user', 'funny_user'},0.2849991227557167,0.35535411427568864,0.262576758874788,0.9213247968480669,2.5926948917588453,1.0,0.16130114803858203,8.193761946561583,0.8591610903520233,0.6950585175552665,0.8779559369039714,0.8301202832862828
{'useful_user', 'funny_user'},{'review_count', 'fans'},0.35535411427568864,0.2849991227557167,0.262576758874788,0.7389157697244988,2.5926948917588453,1.0,0.16130114803858203,2.7385831633331525,0.9529277187670796,0.6950585175552665,0.6348476783948048,0.8301202832862828
{'fans', 'funny_user'},{'review_count', 'useful_user'},0.336300368442599,0.3031756243055149,0.262576758874788,0.7807804674457429,2.575340511738958,1.0,0.16061868471802837,3.1786600745625635,0.9216546219966546,0.6966762871241038,0.685402032132166,0.823434215204353
{'fans', 'useful_user'},{'review_count', 'funny_user'},0.3493537633779753,0.28895257032575006,0.262576758874788,0.7516070711128967,2.601143399643665,1.0,0.16163009099374814,2.862591269646919,0.9460650786037171,0.6988450642841577,0.650666160201298,0.8301631534320959
{'cool_user', 'review_count', 'funny_user'},{'fans'},0.277606877595181,0.3886660038598748,0.2598046669395871,0.9358725878486559,2.4079095638785653,1.0,0.15190831118065068,9.533115022595087,0.8093958714281023,0.6391758510546459,0.8951024929805387,0.8021624217042792
{'cool_user', 'review_count', 'fans'},{'funny_user'},0.27424995613778586,0.3858003392011229,0.2598046669395871,0.9473280163773615,2.4554877746841655,1.0,0.15399894083573623,11.660841657288438,0.8167397916527934,0.6491130658406148,0.9142428969203124,0.8103727154406817
{'review_count', 'fans', 'funny_user'},{'cool_user'},0.2647640212877946,0.4014737703959296,0.2598046669395871,0.9812687754020145,2.4441665876062006,1.0,0.15350885704798806,31.95339559744754,0.803636658019946,0.6392310348797053,0.9687044215081829,0.8141980749169495
{'cool_user', 'funny_user'},{'review_count', 'fans'},0.3544183870401778,0.2849991227557167,0.2598046669395871,0.7330451140226394,2.5720960364181873,1.0,0.15879573754464033,2.6783584598070242,0.946761829062958,0.6843937759975349,0.6266369811933052,0.8223216212812039
{'cool_user', 'review_count'},{'fans', 'funny_user'},0.2980174279197614,0.336300368442599,0.2598046669395871,0.8717767573295655,2.592256325399666,1.0,0.15958129612785565,5.176125776691466,0.8750013232559918,0.6937131078422187,0.8068053128648678,0.822157159966953
{'cool_user', 'fans'},{'review_count', 'funny_user'},0.34598514533013625,0.28895257032575006,0.2598046669395871,0.7509127789046653,2.598740610122019,1.0,0.15983136990191604,2.854612238024473,0.9406487030533195,0.6925667248690446,0.6496897243416684,0.8250192132865295
{'review_count', 'funny_user'},{'cool_user', 'fans'},0.28895257032575006,0.34598514533013625,0.2598046669395871,0.8991256476683936,2.598740610122019,1.0,0.15983136990191604,6.4834602607400855,0.8651999840638641,0.6925667248690446,0.8457613743612504,0.8250192132865295
{'fans', 'funny_user'},{'cool_user', 'review_count'},0.336300368442599,0.2980174279197614,0.2598046669395871,0.7725375626043406,2.592256325399666,1.0,0.15958129612785565,3.086147234319728,0.925472382787861,0.6937131078422187,0.6759713895437567,0.822157159966953
{'review_count', 'fans'},{'cool_user', 'funny_user'},0.2849991227557167,0.3544183870401778,0.2598046669395871,0.9115981285397685,2.5720960364181877,1.0,0.15879573754464033,7.30280481958172,0.8548409493579302,0.6843937759975349,0.863066311546681,0.8223216212812039
{'review_count', 'cool_user', 'useful_user', 'fans'},{'funny_user'},0.27358325048248433,0.3858003392011229,0.25944207263582664,0.9483112441214194,2.458036315066722,1.0,0.1538935617999384,11.882655141510124,0.8165714597260955,0.6487000263211767,0.9158437244798376,0.8103944045006806
{'review_count', 'cool_user', 'funny_user', 'fans'},{'useful_user'},0.2598046669395871,0.3968653137610387,0.25944207263582664,0.9986043580046822,2.516229872903339,1.0,0.15633461197426524,432.15573066903073,0.8140824500310707,0.6531315332292923,0.9976860193466557,0.8261663110388868
{'review_count', 'cool_user', 'funny_user', 'useful_user'},{'fans'},0.2768816889876601,0.3886660038598748,0.25944207263582664,0.9370141939844542,2.410846805943631,1.0,0.1518275730350201,9.70590097694771,0.8092838722956264,0.6388536866359447,0.896969894667679,0.8022667647523162
{'review_count', 'funny_user', 'useful_user', 'fans'},{'cool_user'},0.262576758874788,0.4014737703959296,0.25944207263582664,0.9880618290347009,2.4610868801224144,1.0,0.15402439123202266,50.13550495664833,0.8050674628120442,0.6412176225716929,0.980054055486931,0.8171430226632541
{'review_count', 'cool_user', 'fans'},{'funny_user', 'useful_user'},0.27424995613778586,0.35535411427568864,0.25944207263582664,0.9460058856143642,2.6621498038445104,1.0,0.16198622238233729,11.939188058908284,0.8603013444245418,0.7008879198660221,0.9162422105200142,0.8380501762754682
{'review_count', 'cool_user', 'useful_user'},{'funny_user', 'fans'},0.2958301655067548,0.336300368442599,0.25944207263582664,0.8769966787917127,2.6077779303456277,1.0,0.15995427897946995,5.395786268514875,0.8755441299593003,0.6961365847534758,0.81467019814422,0.8242280277653611
{'review_count', 'cool_user', 'funny_user'},{'useful_user', 'fans'},0.277606877595181,0.3493537633779753,0.25944207263582664,0.9345664447627875,2.675129174869242,1.0,0.16245906520834122,9.943617372818492,0.8668220339033468,0.7059291556602272,0.8994329767018627,0.8386003510810054
{'review_count', 'useful_user', 'fans'},{'cool_user', 'funny_user'},0.278729750277794,0.3544183870401778,0.25944207263582664,0.9308015107007973,2.6262788408753726,1.0,0.16065512412225935,9.329417730037939,0.8585313484560565,0.6942410015649452,0.8928121744639755,0.8314117780889221
{'review_count', 'funny_user', 'fans'},{'cool_user', 'useful_user'},0.2647640212877946,0.3834025381601263,0.25944207263582664,0.9798992754903694,2.555797570336164,1.0,0.15793087486060448,30.675384936719592,0.827941944319312,0.6674189083468737,0.9674005720853085,0.8282912589050736
{'review_count', 'funny_user', 'useful_user'},{'cool_user', 'fans'},0.2817357740218726,0.34598514533013625,0.25944207263582664,0.920870178934695,2.6615887744429263,1.0,0.1619656799161706,8.265086990783317,0.8691572494876642,0.7044718287492855,0.8790091379419074,0.8353674762151501
{'cool_user', 'useful_user', 'fans'},{'review_count', 'funny_user'},0.3409673080297093,0.28895257032575006,0.25944207263582664,0.7609001406469761,2.6333046277774135,1.0,0.16091869258359037,2.973851308814069,0.9411506174245715,0.7002904590515879,0.6637357096381573,0.8293854654012083
{'cool_user', 'funny_user', 'fans'},{'review_count', 'useful_user'},0.326685771097725,0.3031756243055149,0.25944207263582664,0.7941639813820265,2.6194849378185325,1.0,0.16039891003154533,3.385337417489471,0.9182125307484906,0.7004010230825096,0.7046084697986799,0.824956219086075
{'cool_user', 'funny_user', 'useful_user'},{'review_count', 'fans'},0.34727177027896367,0.2849991227557167,0.25944207263582664,0.7470865611316941,2.6213644235391196,1.0,0.16046992274849722,2.827057670180153,0.9475908151884983,0.6958745098039216,0.6462753446638124,0.8287062125202096
{'useful_user', 'funny_user', 'fans'},{'review_count', 'cool_user'},0.3280074858178841,0.2980174279197614,0.25944207263582664,0.790963876903327,2.6540859788786824,1.0,0.16169012537395322,3.358187865719231,0.9274246983393352,0.7077310870744392,0.7022203521702537,0.8307619729899107
{'review_count', 'cool_user'},{'useful_user', 'funny_user', 'fans'},0.2980174279197614,0.3280074858178841,0.25944207263582664,0.8705600690764943,2.654085978878682,1.0,0.16169012537395322,5.191539499346914,0.8878033152657872,0.7077310870744392,0.8073789094495384,0.8307619729899107
{'review_count', 'fans'},{'cool_user', 'funny_user', 'useful_user'},0.2849991227557167,0.34727177027896367,0.25944207263582664,0.9103258639087252,2.6213644235391196,1.0,0.16046992274849722,7.278890638619109,0.8650608621373514,0.6958745098039216,0.8626164274684428,0.8287062125202096
{'review_count', 'useful_user'},{'cool_user', 'funny_user', 'fans'},0.3031756243055149,0.326685771097725,0.25944207263582664,0.8557484567901235,2.619484937818532,1.0,0.16039891003154533,4.6676396932727915,0.8872329724303292,0.7004010230825096,0.7857589561933745,0.824956219086075
{'review_count', 'funny_user'},{'cool_user', 'useful_user', 'fans'},0.28895257032575006,0.3409673080297093,0.25944207263582664,0.8978707901554404,2.6333046277774135,1.0,0.16091869258359037,6.452930488479608,0.8723033078608684,0.7002904590515879,0.8450316485222805,0.8293854654012083
{'cool_user', 'fans'},{'review_count', 'funny_user', 'useful_user'},0.34598514533013625,0.2817357740218726,0.25944207263582664,0.7498647734956051,2.6615887744429263,1.0,0.1619656799161706,2.871503690286931,0.9545418649117139,0.7044718287492855,0.6517504040191304,0.8353674762151501
{'cool_user', 'useful_user'},{'review_count', 'funny_user', 'fans'},0.3834025381601263,0.2647640212877946,0.25944207263582664,0.6766832423197778,2.555797570336164,1.0,0.15793087486060448,2.274042285922568,0.9872449100456715,0.6674189083468737,0.560254439334533,0.8282912589050736
{'cool_user', 'funny_user'},{'review_count', 'useful_user', 'fans'},0.3544183870401778,0.278729750277794,0.25944207263582664,0.7320220454770469,2.6262788408753726,1.0,0.16065512412225935,2.6915283050286396,0.9591864261068724,0.6942410015649452,0.6284638738029696,0.8314117780889221
{'useful_user', 'fans'},{'review_count', 'cool_user', 'funny_user'},0.3493537633779753,0.277606877595181,0.25944207263582664,0.7426342573992233,2.6751291748692423,1.0,0.16245906520834122,2.8068736542197397,0.9624066664731983,0.7059291556602272,0.6437317374450964,0.8386003510810054
{'funny_user', 'fans'},{'review_count', 'cool_user', 'useful_user'},0.336300368442599,0.2958301655067548,0.25944207263582664,0.7714593767390094,2.6077779303456277,1.0,0.15995427897946995,3.081158283571722,0.9289319080052122,0.6961365847534758,0.6754467288059003,0.8242280277653611
{'funny_user', 'useful_user'},{'review_count', 'cool_user', 'fans'},0.35535411427568864,0.27424995613778586,0.25944207263582664,0.7300944669365721,2.66214980384451,1.0,0.16198622238233729,2.6889039125095024,0.9685375370841159,0.7008879198660221,0.6281012514624521,0.8380501762754682
{'cool_user', 'review_count', 'cool'},{'useful_user'},0.24644716065266975,0.3968653137610387,0.24514883911339844,0.9947318462268628,2.506472124761734,1.0,0.14734250937545956,114.48691746896316,0.7975988340078861,0.615698716253929,0.9912653775461192,0.8062223923147283
{'review_count', 'cool', 'useful_user'},{'cool_user'},0.24758172992572666,0.4014737703959296,0.24514883911339844,0.9901733830963291,2.4663463870126052,1.0,0.1457512685189702,60.908676452063496,0.7901747901528023,0.606944283563072,0.9835819778355055,0.8003978440944879
{'review_count', 'cool_user', 'cool'},{'funny_user', 'useful_user'},0.24644716065266975,0.35535411427568864,0.2345517281712381,0.9517323208353109,2.6782645327610974,1.0,0.14697571568175027,13.355642883196902,0.8315593208459358,0.6386712529460477,0.9251252815947836,0.8058915052055162
{'review_count', 'cool', 'useful_user'},{'cool_user', 'funny_user'},0.24758172992572666,0.3544183870401778,0.2345517281712381,0.947370907544763,2.673029792433897,1.0,0.1468042107903451,12.266630162944839,0.8318414229899272,0.6383256406175394,0.9184780182726295,0.8045821238492767
{'cool_user', 'funny_user'},{'review_count', 'cool', 'useful_user'},0.3544183870401778,0.24758172992572666,0.2345517281712381,0.6617933401537903,2.6730297924338973,1.0,0.1468042107903451,2.224729313185066,0.9695020302586519,0.6383256406175394,0.5505071137987859,0.8045821238492767
{'funny_user', 'useful_user'},{'review_count', 'cool_user', 'cool'},0.35535411427568864,0.24644716065266975,0.2345517281712381,0.6600506895757217,2.6782645327610974,1.0,0.14697571568175027,2.2166623559460925,0.9720435687030413,0.6386712529460477,0.5488713031474788,0.8058915052055162
{'Restaurants', 'Nightlife'},{'Bars'},0.20888940873735307,0.23207205099713432,0.20212877946078717,0.967635365921944,4.169547180560285,1.0,0.15365138594353092,23.72737931010748,0.9608843711263527,0.8463196042901218,0.9578545954472935,0.9193048055858397
{'Restaurants', 'Bars'},{'Nightlife'},0.20212877946078717,0.2454295572840517,0.20212877946078717,1.0,4.074488871943955,1.0,0.15252040260336044,inf,0.9457296156214267,0.8235714626125911,1.0,0.9117857313062956
{'friend', 'useful_user'},{'fans'},0.25603836481665593,0.3886660038598748,0.2507865957073513,0.9794883508451347,2.520128699494562,1.0,0.15127318761924485,29.804234243891603,0.8107875997547814,0.6366470693034028,0.9664477204206329,0.812368991095624
{'cool_user', 'friend'},{'useful_user'},0.25539505234224225,0.3968653137610387,0.2522369729223931,0.9876345317151362,2.488588691098897,1.0,0.15087953534157225,48.77572545936155,0.8033331235473872,0.6305555555555555,0.9794979984288873,0.8116038853683255
{'friend', 'useful_user'},{'cool_user'},0.25603836481665593,0.4014737703959296,0.2522369729223931,0.985153037916857,2.453841597037108,1.0,0.14944428523344172,40.31304358779425,0.796379415595613,0.6223844844007043,0.9751941329405658,0.8067153139706649
{'cool_user', 'friend'},{'fans'},0.25539505234224225,0.3886660038598748,0.24886835487455405,0.9744446988779482,2.5071518712741936,1.0,0.1496049804751112,23.922003236056604,0.8073288219210923,0.629739248823512,0.9581974807823476,0.8073794411359858
{'cool_user', 'friend', 'useful_user'},{'fans'},0.2522369729223931,0.3886660038598748,0.24698520381308847,0.9791792255970322,2.5193333501585444,1.0,0.14894926752163049,29.3617319081554,0.8064982834719271,0.626996852544688,0.9659420635292211,0.8073241218117275
{'cool_user', 'friend', 'fans'},{'useful_user'},0.24886835487455405,0.3968653137610387,0.24698520381308847,0.9924331437702684,2.5006799772071644,1.0,0.14821798607060505,79.70743303792784,0.7989395343200497,0.6194010149306267,0.9874541186199768,0.8073866278827764
{'friend', 'fans', 'useful_user'},{'cool_user'},0.2507865957073513,0.4014737703959296,0.24698520381308847,0.9848421249008908,2.4530671678243112,1.0,0.1463009636696985,39.48615658135662,0.7906253066582573,0.6094259574590897,0.974674668628748,0.8000192444805119
{'cool_user', 'friend'},{'fans', 'useful_user'},0.25539505234224225,0.3493537633779753,0.24698520381308847,0.9670712159377146,2.7681717425537338,1.0,0.15776198112921114,19.759194126066593,0.8578384278527412,0.6903586490992905,0.9493906485446799,0.8370242915097706
{'cool_user', 'fans'},{'friend', 'useful_user'},0.34598514533013625,0.25603836481665593,0.24698520381308847,0.7138607167004732,2.7881005927047493,1.0,0.15839973295190735,2.5999982477225085,0.980609047264916,0.6956579034064705,0.6153843561717941,0.8392510527312325
{'friend', 'useful_user'},{'cool_user', 'fans'},0.25603836481665593,0.34598514533013625,0.24698520381308847,0.9646413887619918,2.7881005927047497,1.0,0.15839973295190735,18.496621665017212,0.8620510160807763,0.6956579034064705,0.9459360731862021,0.8392510527312325
{'fans', 'useful_user'},{'cool_user', 'friend'},0.3493537633779753,0.25539505234224225,0.24698520381308847,0.7069773670818267,2.7681717425537333,1.0,0.15776198112921114,2.541117524753417,0.9817174091197711,0.6903586490992905,0.6064723531049446,0.8370242915097706
{'cool_user', 'cool', 'fans'},{'friend', 'useful_user'},0.294988010994795,0.25603836481665593,0.2199894730686005,0.7457573354480572,2.912678090184178,1.0,0.1444612250929755,2.926187217611345,0.931435726054252,0.6645466751466329,0.6582583663883603,0.802481225969803
{'cool_user', 'friend', 'cool'},{'useful_user', 'fans'},0.22586116147143107,0.3493537633779753,0.2199894730686005,0.9740031071983429,2.788013782306225,1.0,0.1410840263076355,25.027846273249697,0.8284324255506563,0.6192953572604544,0.9600445044658589,0.8018535691341923
{'useful_user', 'cool', 'fans'},{'cool_user', 'friend'},0.29437978829171296,0.25539505234224225,0.2199894730686005,0.7472981563890655,2.92604789926646,1.0,0.14480633162934028,2.9465750507312025,0.9328560662974624,0.6670686291895727,0.6606229324612497,0.8043337587532687
{'friend', 'cool', 'useful_user'},{'cool_user', 'fans'},0.2247031990174864,0.34598514533013625,0.2199894730686005,0.979022435063245,2.8296660948523376,1.0,0.14224550410038894,31.176871893456003,0.8340050056186825,0.6272887969849582,0.967924941173784,0.8074287293639417
{'cool_user', 'fans'},{'friend', 'cool', 'useful_user'},0.34598514533013625,0.2247031990174864,0.2199894730686005,0.6358350236646383,2.8296660948523376,1.0,0.14224550410038894,2.1289713491517595,0.988664719528369,0.6272887969849582,0.5302895924839819,0.8074287293639417
{'cool_user', 'friend'},{'useful_user', 'cool', 'fans'},0.25539505234224225,0.29437978829171296,0.2199894730686005,0.861369361117472,2.92604789926646,1.0,0.14480633162934028,5.08992973989113,0.8840152043909363,0.6670686291895727,0.8035336338412032,0.8043337587532687
{'useful_user', 'fans'},{'cool_user', 'friend', 'cool'},0.3493537633779753,0.22586116147143107,0.2199894730686005,0.6297040310700416,2.788013782306225,1.0,0.1410840263076355,2.090594830847315,0.9856688314140648,0.6192953572604544,0.5216672378383803,0.8018535691341923
{'friend', 'useful_user'},{'cool_user', 'cool', 'fans'},0.25603836481665593,0.294988010994795,0.2199894730686005,0.8592051164915487,2.912678090184178,1.0,0.1444612250929755,5.007369383297841,0.8826709910843494,0.6645466751466329,0.8002943415088338,0.802481225969803
{'cool_user', 'friend', 'funny_user'},{'useful_user'},0.24499678343762793,0.3968653137610387,0.24271594830107024,0.9906903466055571,2.496288570086711,1.0,0.14548522297165078,64.78594429723705,0.7939109068313097,0.608087912087912,0.9845645531473308,0.8011365084044585
{'cool_user', 'friend'},{'useful_user', 'funny_user'},0.25539505234224225,0.35535411427568864,0.24271594830107024,0.9503549347378062,2.6743884383466225,1.0,0.15196026568559962,12.985094939843464,0.8408253811144584,0.6594946766248212,0.9229886262185423,0.8166902549664147
{'cool_user', 'funny_user'},{'friend', 'useful_user'},0.3544183870401778,0.25603836481665593,0.24271594830107024,0.6848288835351968,2.674711987110171,1.0,0.15197124402234644,2.3605006814335603,0.9698664855654344,0.6600190839694655,0.576361062775594,0.8163979959019063
{'cool_user', 'useful_user'},{'friend', 'funny_user'},0.3834025381601263,0.25020176618515705,0.24271594830107024,0.6330577503889686,2.5301889752468267,1.0,0.14678795609353457,2.043368499020348,0.9808224027146312,0.6209341991082916,0.5106120112552238,0.8015693127616854
{'friend', 'funny_user'},{'cool_user', 'useful_user'},0.25020176618515705,0.3834025381601263,0.24271594830107024,0.9700808751344022,2.5301889752468263,1.0,0.14678795609353457,20.608806728463588,0.8065804595891755,0.6209341991082916,0.9514770547768364,0.8015693127616854
{'friend', 'useful_user'},{'cool_user', 'funny_user'},0.25603836481665593,0.3544183870401778,0.24271594830107024,0.9479671082686159,2.6747119871101717,1.0,0.15197124402234644,12.407183062063671,0.8416132505982012,0.6600190839694655,0.9194015277281101,0.8163979959019063
{'useful_user', 'funny_user'},{'cool_user', 'friend'},0.35535411427568864,0.25539505234224225,0.24271594830107024,0.6830255751950232,2.6743884383466225,1.0,0.15196026568559962,2.3491010295732435,0.9712041180416305,0.6594946766248212,0.5743052395742775,0.8166902549664147
{'funny_user', 'friend', 'useful_user'},{'fans'},0.24434177437277033,0.3886660038598748,0.24124217790514066,0.9873145045476305,2.540264635297471,1.0,0.14627483688364484,48.1915742617632,0.8024000881815602,0.6157819310921361,0.9792494846802829,0.8040036364563065
{'friend', 'useful_user'},{'fans', 'funny_user'},0.25603836481665593,0.336300368442599,0.24124217790514066,0.942211055276382,2.8016949836830234,1.0,0.1551363814818587,11.484889276515055,0.8643902837827215,0.687110637305527,0.9129290691513364,0.8297762288068053
